Account_id,Name,Timestamp,Credit/Debit,Amount
1204113,6=8,02/04/2014,C,$29 
1204114,E00,25/05/2014,C,$47 
1204115,NNO,25/07/2012,D,$4 
1204116,8RR,12/11/2014,C,$46 
1204117,XYX,06/05/2013,C,$18 
1204118,:TS,08/07/2014,D,$36 
1204119,>=K,27/06/2014,C,$19 
1204120,8BC,04/04/2012,D,$33 
1204121,HOT,23/10/2014,C,$36 
1204122,-2Y,15/08/2012,C,$14 
1204123,Q/U,20/03/2013,C,$47 
1204124,T6/,27/09/2014,D,$18 
1204125,:PA,23/12/2014,D,$26 
1204126,09:07,11/12/2014,C,$16 
1204127,LN8,26/02/2012,D,$13 
1204128,2?R,25/09/2012,C,$1 
1204129,CO4,24/01/2014,C,$27 
1204130,58S,17/11/2014,D,$41 
1204131,E0M,06/05/2014,C,$49 
1204132,GHS,26/06/2012,D,$2 
1204133,UVP,21/11/2012,C,$41 
1204134,B79,15/07/2012,C,$46 
1204135,LXG,10/09/2012,C,$9 
1204136,?9R,26/12/2013,D,$20 
1204137,48V,02/09/2012,C,$49 
1204138,Y;L,15/09/2012,C,$40 
1204139,A4Y,07/07/2013,D,$19 
1204140,WNQ,04/02/2012,C,$44 
1204141,MWK,19/02/2013,D,$28 
1204142,@4V,17/05/2014,C,$22 
1204143,LDO,15/09/2012,C,$13 
1204144,3GG,08/06/2014,C,$9 
1204145,MGO,25/07/2012,D,$19 
1204146,QF5,06/02/2014,D,$22 
1204147,.@R,26/07/2013,C,$10 
1204148,5;C,18/03/2014,D,$29 
1204149,Z4Q,17/04/2013,C,$39 
1204150,NHG,10/02/2013,C,$19 
1204151,K73,03/12/2012,D,$17 
1204152,Z8B,01/12/2012,C,$44 
1204153,Z=S,19/11/2014,D,$22 
1204154,WFA,13/11/2013,C,$49 
1204155,.VO,12/02/2014,C,$47 
1204156,MP6,16/05/2013,C,$39 
1204157,TMP,20/09/2014,D,$11 
1204158,V>G,03/01/2014,C,$27 
1204159,>Z0,07/09/2012,C,$37 
1204160,8?I,04/08/2013,D,$48 
1204161,VIM,20/06/2014,C,$32 
1204162,FI6,19/07/2012,D,$9 
1204163,38S,28/02/2013,C,$10 
1204164,<U2,22/10/2012,C,$5 
1204165,GP2,20/03/2012,C,$46 
1204166,LD7,04/02/2013,D,$44 
1204167,1IE,12/04/2012,D,$5 
1204168,ZX;,10/07/2012,C,$21 
1204169,3M5,13/09/2014,D,$34 
1204170,>PR,14/02/2014,C,$48 
1204171,Y7W,19/12/2014,C,$23 
1204172,8FN,20/03/2012,D,$33 
1204173,X@>,23/05/2012,C,$29 
1204174,BE2,10/06/2013,D,$7 
1204175,8ML,09/11/2013,C,$29 
1204176,?Q2,07/12/2013,C,$3 
1204177,7-J,21/01/2014,C,$26 
1204178,=9N,18/01/2012,D,$1 
1204179,D0?,05/01/2012,C,$9 
1204180,XB3,07/10/2014,C,$5 
1204181,KTF,04/06/2012,D,$31 
1204182,N8:,08/01/2014,C,$45 
1204183,/X;,13/12/2014,D,$46 
1204184,COX,07/12/2013,C,$15 
1204185,:E9,13/03/2013,C,$47 
1204186,>K9,25/07/2014,C,$11 
1204187,PG1,12/04/2013,D,$46 
1204188,55B,02/01/2014,D,$27 
1204189,C5@,04/06/2014,C,$27 
1204190,AI0,07/01/2014,D,$20 
1204191,;5D,14/06/2014,C,$50 
1204192,F>4,17/03/2013,C,$48 
1204193,QW.,19/04/2012,D,$7 
1204194,H;X,18/10/2013,C,$7 
1204195,S5H,03/06/2012,D,$16 
1204196,Q9D,03/07/2012,C,$9 
1204197,@5/,11/10/2012,C,$36 
1204198,OVL,09/10/2013,C,$46 
1204199,C:Z,22/10/2014,D,$42 
1204200,;SU,20/12/2012,C,$19 
1204201,7XE,21/05/2013,C,$1 
1204202,KS?,04/09/2014,D,$46 
1204203,4TD,25/04/2014,C,$9 
1204204,COG,03/03/2014,D,$22 
1204205,5,12/06/2014,C,$4 
1204206,33R,13/10/2012,C,$41 
1204207,AW;,16/10/2013,C,$20 
1204208,UXX,02/09/2014,D,$30 
1204209,@1Y,23/09/2014,D,$45 
1204210,:3H,27/05/2014,C,$30 
1204211,0WI,28/02/2013,D,$30 
1204212,DM>,17/01/2014,C,$4 
1204213,LN-,09/07/2014,C,$41 
1204214,M8N,10/08/2014,D,$11 
1204215,V>G,23/08/2012,C,$47 
1204216,BJH,11/10/2012,D,$40 
1204217,@1A,05/12/2013,C,$7 
1204218,5BD,08/05/2014,C,$45 
1204219,H8Z,25/08/2013,C,$48 
1204220,H?>,05/02/2012,D,$20 
1204221,IS>,05/11/2014,C,$7 
1204222,A7K,05/06/2012,C,$33 
1204223,3U7,21/02/2012,D,$22 
1204224,5VO,12/11/2012,C,$45 
1204225,#NAME?,24/03/2014,D,$12 
1204226,-=5,17/09/2013,C,$23 
1204227,37A,04/04/2014,C,$18 
1204228,@4I,07/11/2013,C,$46 
1204229,FJ2,02/02/2013,D,$9 
1204230,6PX,06/05/2014,D,$38 
1204231,QYK,16/03/2014,C,$25 
1204232,KGL,23/04/2013,D,$37 
1204233,N8X,13/12/2012,C,$48 
1204234,1G.,26/11/2013,C,$32 
1204235,?H/,09/10/2014,D,$45 
1204236,B.E,08/01/2013,C,$43 
1204237,B=<,04/09/2014,D,$24 
1204238,<YW,08/10/2014,C,$37 
1204239,E53,22/01/2012,C,$44 
1204240,E3Z,26/09/2012,C,$24 
1204241,ANW,22/04/2014,D,$40 
1204242,40G,12/08/2013,C,$5 
1204243,;PC,07/11/2014,C,$29 
1204244,SYX,22/01/2012,D,$26 
1204245,TZ>,26/02/2012,C,$34 
1204246,3R6,23/03/2012,D,$23 
1204247,>Q@,15/10/2013,C,$2 
1204248,KKO,21/10/2013,C,$41 
1204249,ILA,18/07/2014,C,$4 
1204250,YV1,16/01/2014,D,$46 
1204251,7KW,10/03/2012,D,$15 
1204252,8-X,16/06/2014,C,$47 
1204253,#NAME?,16/07/2012,D,$44 
1204254,QNF,12/08/2012,C,$34 
1204255,OI-,22/02/2013,C,$27 
1204256,=0/,04/06/2012,D,$17 
1204257,T?R,20/06/2014,C,$18 
1204258,1V3,09/01/2012,D,$29 
1204259,:/Y,04/05/2012,C,$31 
1204260,S4B,12/11/2013,C,$40 
1204261,JJG,25/01/2014,C,$36 
1204262,TY=,28/05/2013,D,$12 
1204263,VVK,20/03/2014,C,$35 
1204264,=.M,01/01/2014,C,$25 
1204265,G6Q,04/10/2013,D,$24 
1204266,3XC,06/10/2013,C,$49 
1204267,CSY,21/11/2012,D,$32 
1204268,ZEC,21/01/2014,C,$39 
1204269,N/<,10/11/2013,C,$17 
1204270,ERU,02/08/2013,C,$9 
1204271,S5<,12/10/2014,D,$34 
1204272,2A;,24/01/2012,D,$43 
1204273,YRF,24/09/2012,C,$14 
1204274,G=C,20/11/2013,D,$5 
1204275,KN=,04/11/2012,C,$18 
1204276,X<1,15/06/2012,C,$50 
1204277,72,04/06/2014,D,$50 
1204278,SWQ,14/12/2013,C,$4 
1204279,5@W,24/03/2013,D,$38 
1204280,A=H,09/04/2014,C,$12 
1204281,SBM,16/01/2013,C,$40 
1204282,6J-,22/07/2012,C,$19 
1204283,8N7,10/12/2012,D,$44 
1204284,HKE,16/07/2012,C,$5 
1204285,1U4,09/03/2014,C,$19 
1204286,BDS,20/10/2013,D,$44 
1204287,242,12/11/2012,C,$37 
1204288,3-G,14/11/2012,D,$13 
1204289,:P.,27/05/2012,C,$42 
1204290,;7R,27/12/2012,C,$38 
1204291,W7C,10/05/2013,C,$31 
1204292,TP/,13/04/2014,D,$1 
1204293,BS0,01/11/2014,D,$19 
1204294,8KC,14/08/2012,C,$5 
1204295,:GY,21/10/2014,D,$9 
1204296,NZK,15/06/2014,C,$46 
1204297,Y<-,09/12/2014,C,$14 
1204298,YY5,17/11/2014,D,$39 
1204299,RI5,01/03/2014,C,$8 
1204300,:Q2,26/10/2012,D,$32 
1204301,2NI,13/11/2014,C,$29 
1204302,M0S,22/04/2014,C,$19 
1204303,4AJ,02/05/2013,C,$21 
1204304,.HF,17/06/2012,D,$8 
1204305,WO9,01/02/2012,C,$36 
1204306,NQ3,10/05/2014,C,$11 
1204307,NJ@,19/12/2013,D,$43 
1204308,LWA,27/08/2014,C,$44 
1204309,SBW,20/09/2014,D,$31 
1204310,EQI,20/12/2012,C,$7 
1204311,5..,25/09/2013,C,$4 
1204312,E1T,10/04/2012,C,$15 
1204313,CCF,09/01/2012,D,$32 
1204314,LMK,26/07/2014,D,$20 
1204315,INI,24/09/2012,C,$14 
1204316,;>8,07/07/2013,D,$41 
1204317,U6X,22/06/2013,C,$48 
1204318,#NAME?,03/05/2014,C,$26 
1204319,X32,28/03/2012,D,$13 
1204320,A>M,09/02/2013,C,$4 
1204321,1M-,03/09/2014,D,$15 
1204322,Y=C,05/12/2014,C,$17 
1204323,W>7,28/02/2012,C,$33 
1204324,K7M,20/10/2014,C,$32 
1204325,CUE,26/05/2013,D,$39 
1204326,8NQ,26/02/2012,C,$23 
1204327,8XI,24/05/2013,C,$2 
1204328,./0,18/12/2013,D,$40 
1204329,@H5,08/06/2013,C,$12 
1204330,Y53,01/01/2014,D,$19 
1204331,@G2,18/09/2014,C,$26 
1204332,H1C,21/07/2013,C,$11 
1204333,M2I,25/11/2013,C,$50 
1204334,BRK,01/09/2014,D,$17 
1204335,FI<,12/03/2012,D,$4 
1204336,5K.,15/12/2012,C,$11 
1204337,L1B,07/08/2013,D,$35 
1204338,7@V,14/12/2013,C,$40 
1204339,UK8,27/08/2013,C,$38 
1204340,;9V,19/12/2012,D,$35 
1204341,Z5T,09/07/2012,C,$49 
1204342,39@,28/04/2013,D,$25 
1204343,EID,19/01/2013,C,$27 
1204344,@A3,25/02/2013,C,$3 
1204345,URL,06/01/2012,C,$14 
1204346,0.97,24/04/2012,D,$20 
1204347,X<X,22/08/2013,C,$38 
1204348,WGL,06/04/2014,C,$48 
1204349,F./,11/10/2012,D,$46 
1204350,Y4D,19/09/2012,C,$19 
1204351,YIT,23/02/2013,D,$16 
1204352,6BO,25/03/2013,C,$19 
1204353,#NAME?,04/02/2014,C,$6 
1204354,2;J,05/10/2012,C,$31 
1204355,:N>,10/11/2012,D,$2 
1204356,PN@,05/03/2012,D,$11 
1204357,ODT,19/12/2012,C,$27 
1204358,UI/,28/12/2012,D,$22 
1204359,KNS,01/01/2012,C,$19 
1204360,KPM,01/11/2013,C,$11 
1204361,7?D,27/07/2013,D,$30 
1204362,30:00:00,24/09/2013,C,$38 
1204363,-8?,09/08/2012,D,$1 
1204364,IR>,18/05/2013,C,$9 
1204365,KRH,23/07/2012,C,$20 
1204366,.JT,24/05/2014,C,$11 
1204367,PIV,28/06/2012,D,$37 
1204368,3A3,17/01/2012,C,$38 
1204369,?85,18/02/2012,C,$18 
1204370,F5M,20/12/2014,D,$32 
1204371,LYC,15/05/2013,C,$6 
1204372,1KW,13/12/2013,D,$8 
1204373,<OX,02/10/2013,C,$2 
1204374,.-U,05/04/2014,C,$27 
1204375,U.Q,03/01/2012,C,$18 
1204376,.<9,17/12/2014,D,$25 
1204377,E6Q,02/05/2013,D,$18 
1204378,41/,05/09/2014,C,$40 
1204379,7<8,22/02/2013,D,$16 
1204380,6?N,11/04/2014,C,$6 
1204381,TFU,22/09/2013,C,$37 
1204382,=R@,07/07/2014,D,$43 
1204383,FL-,25/04/2014,C,$48 
1204384,CY-,14/01/2013,D,$2 
1204385,K5V,15/12/2012,C,$38 
1204386,CHG,24/10/2013,C,$34 
1204387,OCP,24/05/2013,C,$14 
1204388,-:2,22/06/2013,D,$50 
1204389,86S,19/10/2012,C,$43 
1204390,6P.,01/05/2012,C,$45 
1204391,4PY,11/10/2014,D,$11 
1204392,TE4,27/05/2012,C,$9 
1204393,HTD,01/02/2014,D,$50 
1204394,JJ7,04/07/2014,C,$22 
1204395,?E@,05/12/2014,C,$2 
1204396,K@W,10/09/2013,C,$13 
1204397,S5-,07/03/2014,D,$46 
1204398,Q03,03/10/2014,D,$42 
1204399,Q:G,07/07/2013,C,$36 
1204400,C>P,05/02/2014,D,$13 
1204401,:C<,09/01/2012,C,$25 
1204402,:GL,09/02/2012,C,$32 
1204403,ZD9,11/05/2013,D,$28 
1204404,G9X,14/09/2013,C,$48 
1204405,16D,07/09/2013,D,$5 
1204406,QAC,02/01/2013,C,$23 
1204407,PNP,26/01/2014,C,$10 
1204408,7GM,19/01/2012,C,$46 
1204409,L6N,25/01/2014,D,$41 
1204410,U6@,21/12/2013,C,$47 
1204411,4EX,02/07/2014,C,$1 
1204412,A3T,13/04/2013,D,$45 
1204413,FV9,01/11/2014,C,$28 
1204414,BAS,12/10/2012,D,$41 
1204415,S;;,19/03/2014,C,$50 
1204416,-4Z,23/08/2013,C,$43 
1204417,?/:,21/06/2012,C,$29 
1204418,QE3,01/01/2013,D,$1 
1204419,9SL,27/01/2012,D,$25 
1204420,;RF,27/06/2012,C,$7 
1204421,HYA,09/04/2013,D,$37 
1204422,PBY,25/09/2014,C,$50 
1204423,:@H,09/01/2014,C,$28 
1204424,Z3J,20/12/2014,D,$27 
1204425,TMQ,04/06/2013,C,$12 
1204426,Z7:,23/10/2013,D,$48 
1204427,FL=,08/01/2012,C,$16 
1204428,W30,11/10/2012,C,$25 
1204429,E6<,17/08/2013,C,$15 
1204430,#NAME?,28/11/2012,D,$25 
1204431,OBI,22/01/2013,C,$11 
1204432,12-,10/10/2012,C,$49 
1204433,LLF,04/03/2012,D,$4 
1204434,>;B,09/12/2014,C,$32 
1204435,3VY,08/12/2012,D,$9 
1204436,AL@,12/07/2014,C,$15 
1204437,TZ-,20/06/2014,C,$44 
1204438,LMH,20/01/2012,C,$45 
1204439,XH?,15/09/2014,D,$17 
1204440,>99,15/02/2014,D,$13 
1204441,0E.,20/08/2013,C,$32 
1204442,?M;,16/02/2013,D,$21 
1204443,/I:,10/04/2014,C,$7 
1204444,WM.,11/02/2012,C,$32 
1204445,Y2N,26/10/2013,D,$32 
1204446,56K,28/01/2012,C,$8 
1204447,68G,27/03/2012,D,$2 
1204448,IVV,22/04/2012,C,$39 
1204449,0SR,18/08/2012,C,$28 
1204450,ONQ,28/05/2014,C,$33 
1204451,Q>>,28/10/2012,D,$48 
1204452,#NAME?,08/03/2012,C,$8 
1204453,9.00E+07,15/07/2014,C,$40 
1204454,>G<,01/08/2013,D,$32 
1204455,/?-,04/01/2013,C,$16 
1204456,1R9,07/12/2012,D,$48 
1204457,@KI,24/10/2012,C,$38 
1204458,VBI,22/03/2014,C,$16 
1204459,AZ:,23/07/2013,C,$39 
1204460,YNV,23/01/2012,D,$29 
1204461,30,20/10/2013,D,$46 
1204462,8F:,12/03/2014,C,$24 
1204463,?2M,16/11/2013,D,$8 
1204464,9?E,07/08/2012,C,$49 
1204465,3ZO,01/12/2014,C,$31 
1204466,2QT,10/09/2014,D,$18 
1204467,PL;,01/05/2013,C,$44 
1204468,@KA,14/01/2014,D,$14 
1204469,=;X,17/07/2013,C,$33 
1204470,3=C,24/12/2012,C,$36 
1204471,DMW,25/01/2014,C,$2 
1204472,9XF,01/10/2014,D,$32 
1204473,8@Y,19/01/2014,C,$5 
1204474,JVA,18/01/2014,C,$47 
1204475,B62,19/07/2014,D,$36 
1204476,907,09/04/2013,C,$36 
1204477,KNT,26/01/2012,D,$42 
1204478,YLV,02/10/2012,C,$43 
1204479,QRM,07/07/2014,C,$50 
1204480,2AS,01/11/2012,C,$37 
1204481,S;A,14/10/2014,D,$41 
1204482,/15,21/07/2012,D,$2 
1204483,5Q/,19/02/2012,C,$7 
1204484,>73,21/02/2013,D,$2 
1204485,16:00,02/10/2012,C,$11 
1204486,/S/,07/05/2012,C,$28 
1204487,<W:,08/09/2014,D,$3 
1204488,HP6,28/12/2013,C,$29 
1204489,90O,27/06/2012,D,$35 
1204490,K01,05/12/2014,C,$6 
1204491,QXA,25/07/2012,C,$31 
1204492,05:07,23/04/2012,C,$12 
1204493,0XW,09/01/2012,D,$18 
1204494,YUD,23/01/2012,C,$25 
1204495,<F0,17/02/2014,C,$2 
1204496,B?Z,11/05/2012,D,$36 
1204497,9FI,10/10/2014,C,$45 
1204498,@E?,08/01/2012,D,$16 
1204499,#NAME?,07/07/2013,C,$13 
1204500,AX=,17/10/2014,C,$5 
1204501,3/.,12/11/2012,C,$39 
1204502,3;H,28/08/2014,D,$43 
1204503,Q-E,27/09/2013,D,$28 
1204504,0BL,14/12/2012,C,$50 
1204505,G7N,19/03/2014,D,$33 
1204506,KXP,25/12/2012,C,$6 
1204507,ALQ,19/02/2014,C,$48 
1204508,B:?,08/01/2012,D,$35 
1204509,P4U,08/09/2012,C,$13 
1204510,=@.,26/08/2012,D,$17 
1204511,Y-/,22/05/2013,C,$3 
1204512,U-7,07/05/2012,C,$17 
1204513,XFB,07/07/2013,C,$28 
1204514,5@V,27/02/2014,D,$20 
1204515,R2?,26/02/2013,C,$7 
1204516,H28,06/05/2012,C,$39 
1204517,SG>,25/04/2012,D,$45 
1204518,Q<M,25/02/2013,C,$16 
1204519,L84,20/04/2013,D,$16 
1204520,18J,21/03/2012,C,$18 
1204521,21J,19/01/2014,C,$18 
1204522,#NAME?,05/05/2012,C,$26 
1204523,B>T,09/03/2014,D,$9 
1204524,.YB,22/05/2014,D,$41 
1204525,NHR,24/01/2013,C,$24 
1204526,77E,11/10/2012,D,$28 
1204527,:Z2,11/10/2012,C,$44 
1204528,5ZB,06/09/2012,C,$47 
1204529,N=U,10/10/2014,D,$37 
1204530,IBQ,22/08/2014,C,$26 
1204531,U.3,04/09/2013,D,$46 
1204532,BXH,25/11/2014,C,$47 
1204533,4?<,05/08/2013,C,$15 
1204534,>M-,01/03/2013,C,$38 
1204535,A7O,11/01/2014,D,$17 
1204536,KT:,09/06/2013,C,$24 
1204537,G7B,19/11/2013,C,$14 
1204538,-@H,02/05/2012,D,$13 
1204539,:SH,21/01/2014,C,$40 
1204540,:TO,18/01/2012,D,$1 
1204541,JV:,18/11/2014,C,$16 
1204542,2C<,14/10/2014,C,$13 
1204543,LI?,22/03/2013,C,$46 
1204544,/C@,17/09/2012,D,$37 
1204545,Z5N,11/11/2013,D,$25 
1204546,T8C,20/11/2014,C,$12 
1204547,T=E,22/06/2014,D,$3 
1204548,>I:,27/01/2014,C,$12 
1204549,1SC,03/09/2012,C,$40 
1204550,#NAME?,21/11/2013,D,$30 
1204551,41V,07/06/2013,C,$37 
1204552,:KP,21/12/2012,D,$13 
1204553,PQS,07/11/2014,C,$29 
1204554,>T6,07/09/2014,C,$20 
1204555,/88,16/07/2013,C,$36 
1204556,L.@,20/02/2012,D,$27 
1204557,939,05/08/2013,C,$40 
1204558,XHU,06/06/2012,C,$40 
1204559,<RZ,01/02/2012,D,$49 
1204560,PIW,10/07/2014,C,$24 
1204561,H6V,20/07/2014,D,$27 
1204562,/9Z,24/06/2012,C,$6 
1204563,4DY,17/09/2014,C,$2 
1204564,QT5,20/01/2014,C,$38 
1204565,.9A,04/06/2013,D,$8 
1204566,G1Z,10/02/2012,D,$25 
1204567,.AJ,03/03/2013,C,$39 
1204568,BVO,14/05/2013,D,$15 
1204569,LMF,03/01/2014,C,$33 
1204570,-=@,21/08/2012,C,$41 
1204571,C28,02/12/2014,D,$46 
1204572,DOG,20/03/2013,C,$46 
1204573,Z6I,03/10/2014,D,$2 
1204574,C7H,22/03/2014,C,$35 
1204575,7=D,14/06/2013,C,$1 
1204576,DUS,22/07/2013,C,$10 
1204577,>:?,25/01/2013,D,$31 
1204578,>LE,19/08/2012,C,$34 
1204579,<E6,26/08/2012,C,$50 
1204580,NAN,28/08/2014,D,$35 
1204581,>WK,15/10/2013,C,$21 
1204582,QS:,03/03/2014,D,$32 
1204583,CZ-,27/07/2013,C,$16 
1204584,XHA,25/03/2013,C,$45 
1204585,T7<,07/07/2013,C,$45 
1204586,Y47,06/03/2014,D,$2 
1204587,-O@,15/02/2014,D,$43 
1204588,#NAME?,01/07/2013,C,$12 
1204589,N<<,05/05/2014,D,$41 
1204590,FWJ,09/01/2013,C,$43 
1204591,:K1,07/03/2013,C,$40 
1204592,U>;,26/05/2014,D,$45 
1204593,@?Q,02/03/2014,C,$1 
1204594,F1Z,28/01/2014,D,$8 
1204595,9CK,14/03/2012,C,$19 
1204596,:7.,17/06/2012,C,$31 
1204597,9=0,23/06/2014,C,$18 
1204598,417,11/03/2014,D,$12 
1204599,?LU,23/11/2012,C,$48 
1204600,ACR,22/07/2014,C,$12 
1204601,:WK,16/08/2014,D,$25 
1204602,KR:,16/04/2012,C,$5 
1204603,XYP,21/12/2014,D,$27 
1204604,@X6,04/03/2014,C,$4 
1204605,4TY,06/08/2012,C,$28 
1204606,1HZ,20/10/2014,C,$13 
1204607,U8J,06/05/2012,D,$24 
1204608,A05,04/05/2014,D,$31 
1204609,>O/,01/07/2012,C,$2 
1204610,86;,11/09/2013,D,$46 
1204611,4=2,28/02/2012,C,$44 
1204612,@/4,10/10/2013,C,$32 
1204613,W2V,20/04/2013,D,$45 
1204614,K:-,07/09/2013,C,$38 
1204615,H5G,03/05/2014,D,$35 
1204616,;0P,12/03/2012,C,$7 
1204617,9RH,19/08/2013,C,$23 
1204618,:FC,19/12/2014,C,$47 
1204619,;=N,22/06/2013,D,$27 
1204620,0GQ,23/10/2013,C,$35 
1204621,#NAME?,25/11/2012,C,$40 
1204622,KP<,14/11/2014,D,$2 
1204623,N?@,24/06/2013,C,$22 
1204624,0,23/01/2013,D,$46 
1204625,O?L,15/03/2013,C,$2 
1204626,27D,20/08/2012,C,$31 
1204627,S=-,11/06/2014,C,$10 
1204628,..X,19/05/2014,D,$20 
1204629,BU0,01/05/2014,D,$30 
1204630,->2,25/05/2012,C,$44 
1204631,9>B,22/03/2013,D,$43 
1204632,6=-,14/04/2013,C,$34 
1204633,ZRT,19/09/2012,C,$27 
1204634,C1O,15/11/2014,D,$41 
1204635,LUO,23/08/2013,C,$43 
1204636,LY>,15/03/2012,D,$19 
1204637,9PA,14/09/2012,C,$43 
1204638,0MS,13/11/2012,C,$14 
1204639,@9L,15/05/2014,C,$45 
1204640,OA3,26/10/2012,D,$46 
1204641,ZEX,26/04/2014,C,$3 
1204642,6X0,14/08/2013,C,$43 
1204643,ICF,06/03/2014,D,$13 
1204644,5ZP,18/10/2014,C,$3 
1204645,F0H,18/03/2012,D,$43 
1204646,J?2,10/05/2013,C,$39 
1204647,U?L,07/03/2012,C,$23 
1204648,FN@,14/03/2014,C,$13 
1204649,0PP,19/02/2012,D,$49 
1204650,4?U,16/11/2013,D,$20 
1204651,<G5,05/03/2012,C,$26 
1204652,TKP,24/09/2014,D,$25 
1204653,T1;,22/05/2012,C,$41 
1204654,U:F,28/08/2013,C,$13 
1204655,SZ4,11/11/2012,D,$45 
1204656,/19,01/12/2012,C,$35 
1204657,2T;,16/12/2013,D,$35 
1204658,BSE,15/07/2014,C,$36 
1204659,98L,07/06/2014,C,$19 
1204660,FES,26/04/2012,C,$27 
1204661,2L3,27/01/2013,D,$23 
1204662,<7N,02/09/2012,C,$8 
1204663,HGV,01/12/2012,C,$1 
1204664,>DH,08/07/2014,D,$50 
1204665,X6L,23/12/2014,C,$15 
1204666,NQV,08/02/2012,D,$32 
1204667,PVU,27/12/2014,C,$24 
1204668,PM4,01/02/2014,C,$10 
1204669,NT3,17/01/2014,C,$8 
1204670,8AE,05/10/2013,D,$38 
1204671,RTZ,06/04/2013,D,$34 
1204672,Z73,02/08/2012,C,$1 
1204673,Q9;,08/01/2013,D,$50 
1204674,B8W,01/07/2013,C,$47 
1204675,C4/,14/11/2012,C,$2 
1204676,S2>,26/10/2014,D,$31 
1204677,WZ@,09/06/2013,C,$46 
1204678,T?I,02/10/2014,D,$26 
1204679,B=D,18/01/2014,C,$37 
1204680,<KZ,25/03/2014,C,$25 
1204681,W.Q,17/10/2012,C,$23 
1204682,USJ,10/07/2013,D,$10 
1204683,::T,19/08/2014,C,$43 
1204684,DDO,24/08/2014,C,$19 
1204685,;;-,20/02/2014,D,$7 
1204686,SKU,06/02/2014,C,$2 
1204687,UID,11/09/2012,D,$29 
1204688,-X@,01/12/2012,C,$5 
1204689,LG2,19/12/2014,C,$8 
1204690,-9@,27/11/2012,C,$41 
1204691,J0;,26/12/2013,D,$18 
1204692,>HS,24/05/2012,D,$16 
1204693,?D-,02/11/2012,C,$49 
1204694,D<2,10/06/2013,D,$1 
1204695,M6S,21/02/2012,C,$15 
1204696,W:=,16/09/2012,C,$34 
1204697,IHZ,17/04/2014,D,$31 
1204698,Q:4,05/11/2013,C,$14 
1204699,<WE,07/11/2013,D,$46 
1204700,@HX,27/10/2012,C,$48 
1204701,NOD,10/08/2014,C,$41 
1204702,6KA,04/04/2014,C,$30 
1204703,@KV,26/12/2013,D,$15 
1204704,@1M,20/08/2012,C,$35 
1204705,@6A,08/07/2013,C,$19 
1204706,W0T,02/02/2013,D,$20 
1204707,N.1,20/07/2013,C,$1 
1204708,9.B,18/04/2014,D,$44 
1204709,OPT,08/12/2012,C,$22 
1204710,0@H,26/01/2013,C,$23 
1204711,8?N,28/12/2014,C,$26 
1204712,X>U,01/09/2013,D,$17 
1204713,>51,28/02/2014,D,$17 
1204714,TF;,23/12/2013,C,$19 
1204715,RM:,19/06/2013,D,$5 
1204716,;@D,04/11/2013,C,$2 
1204717,FEB,04/06/2012,C,$40 
1204718,7@>,21/01/2012,D,$27 
1204719,;N<,21/01/2012,C,$16 
1204720,UYL,12/06/2014,D,$38 
1204721,ZNX,24/04/2014,C,$34 
1204722,H:<,28/10/2014,C,$21 
1204723,90Y,11/04/2013,C,$14 
1204724,/4C,07/05/2012,D,$31 
1204725,9QH,28/10/2012,C,$11 
1204726,XIW,10/06/2012,C,$10 
1204727,4W;,05/03/2012,D,$46 
1204728,LA6,15/12/2013,C,$5 
1204729,E:Q,13/09/2014,D,$26 
1204730,P97,07/05/2013,C,$47 
1204731,X;@,14/07/2013,C,$28 
1204732,SV6,25/02/2014,C,$37 
1204733,:NG,03/10/2012,D,$23 
1204734,DK2,07/12/2012,D,$5 
1204735,>RR,10/12/2013,C,$29 
1204736,C=T,02/03/2014,D,$44 
1204737,3JG,21/03/2013,C,$36 
1204738,E-T,06/04/2012,C,$15 
1204739,5XX,12/02/2014,D,$19 
1204740,3<<,06/03/2013,C,$22 
1204741,W/C,07/06/2012,D,$50 
1204742,R?-,08/03/2014,C,$3 
1204743,05C,27/03/2013,C,$26 
1204744,X29,12/06/2012,C,$34 
1204745,DIB,14/07/2013,D,$16 
1204746,J3S,16/07/2012,C,$27 
1204747,@I<,20/05/2014,C,$8 
1204748,7N;,01/08/2013,D,$38 
1204749,;;0,01/02/2013,C,$35 
1204750,<GO,05/07/2012,D,$27 
1204751,62L,21/09/2013,C,$13 
1204752,;V1,03/03/2012,C,$30 
1204753,10<,06/02/2014,C,$33 
1204754,4D>,08/12/2013,D,$30 
1204755,J1D,28/04/2013,D,$50 
1204756,>3-,21/03/2012,C,$1 
1204757,:5E,04/08/2013,D,$29 
1204758,#NAME?,13/11/2014,C,$14 
1204759,>/9,12/01/2013,C,$41 
1204760,USR,11/10/2013,D,$45 
1204761,WF;,12/06/2013,C,$4 
1204762,DWT,28/01/2012,D,$48 
1204763,@@B,09/03/2013,C,$14 
1204764,R4;,25/12/2014,C,$29 
1204765,?=/,10/11/2013,C,$48 
1204766,MJ4,20/01/2012,D,$26 
1204767,#NAME?,16/12/2013,C,$16 
1204768,17U,04/07/2013,C,$26 
1204769,Q=3,26/07/2012,D,$6 
1204770,5R0,08/11/2012,C,$20 
1204771,TS5,01/11/2014,D,$37 
1204772,/L6,09/04/2013,C,$36 
1204773,FSJ,19/12/2014,C,$33 
1204774,EQ6,28/01/2012,C,$17 
1204775,40R,28/01/2012,D,$39 
