Account_id,Name,Channel,Timestamp,Credit/Debit,Amount
1203806,<.B,mobile,25/04/2013,C,$3
1203807,WTA,online,09/05/2012,C,$34
1203808,RSV,mobile,09/04/2013,C,$3
1203809,C-N,branch,26/06/2012,D,$18
1203810,9F4,mobile,18/06/2014,D,$1
1203811,S=R,mobile,03/04/2012,C,$33
1203812,3T1,mobile,13/06/2014,D,$33
1203813,-YA,online,28/02/2012,C,$49
1203814,UJ2,online,23/03/2013,C,$50
1203815,-0C,online,11/02/2012,D,$21
1203816,BF/,online,25/12/2012,C,$13
1203817,69;,mobile,21/12/2012,D,$32
1203818,>WZ,mobile,04/01/2014,C,$18
1203819,=.7,online,22/11/2013,C,$46
1203820,</.,mobile,18/02/2014,C,$18
1203821,TZ0,branch,19/11/2013,D,$23
1203822,RMF,mobile,16/03/2012,C,$5
1203823,8U=,mobile,08/02/2014,C,$20
1203824,ZC5,mobile,09/08/2013,D,$8
1203825,B5=,online,02/02/2013,C,$35
1203826,2OW,online,27/01/2012,D,$47
1203827,@W?,online,16/05/2013,C,$38
1203828,F4=,online,24/10/2014,C,$40
1203829,=AS,mobile,09/09/2012,C,$41
1203830,?GK,mobile,14/07/2014,D,$43
1203831,73R,online,08/03/2012,D,$30
1203832,2R;,mobile,23/09/2013,C,$22
1203833,2R4,branch,27/03/2012,D,$6
1203834,//V,mobile,02/06/2012,C,$45
1203835,F=C,mobile,09/03/2013,C,$17
1203836,NAV,online,20/03/2014,D,$17
1203837,2WM,mobile,25/02/2012,C,$3
1203838,<RB,branch,27/03/2012,D,$11
1203839,VKT,mobile,07/11/2013,C,$37
1203840,EZY,mobile,06/12/2012,C,$29
1203841,GQW,mobile,06/01/2012,C,$34
1203842,HX8,online,07/06/2013,D,$45
1203843,W9A,online,01/09/2012,C,$36
1203844,>-.,online,05/04/2014,C,$17
1203845,2=/,online,24/04/2014,D,$12
1203846,E3L,mobile,12/03/2012,C,$12
1203847,TU;,mobile,19/04/2013,D,$3
1203848,H5>,online,17/06/2014,C,$10
1203849,B/;,mobile,19/02/2014,C,$18
1203850,;.O,branch,03/07/2013,C,$12
1203851,H=@,mobile,27/08/2013,D,$31
1203852,I8G,mobile,24/09/2012,D,$17
1203853,.XH,mobile,26/12/2012,C,$35
1203854,11C,online,23/10/2013,D,$15
1203855,>;L,online,20/02/2012,C,$44
1203856,QUC,online,16/11/2013,C,$35
1203857,=@7,online,23/03/2014,D,$25
1203858,XWP,mobile,27/02/2012,C,$5
1203859,1N@,mobile,19/12/2012,D,$44
1203860,IXZ,online,17/08/2012,C,$27
1203861,XX.,mobile,11/09/2014,C,$50
1203862,W@=,branch,03/04/2013,C,$13
1203863,FUG,mobile,23/08/2014,D,$16
1203864,PUS,mobile,18/09/2012,C,$14
1203865,4KE,online,09/05/2013,C,$29
1203866,7A9,mobile,22/03/2013,D,$31
1203867,X@K,branch,26/12/2013,C,$2
1203868,LB9,mobile,18/09/2012,D,$19
1203869,2E7,mobile,14/10/2013,C,$17
1203870,DWW,mobile,11/11/2013,C,$35
1203871,@A1,online,18/01/2013,C,$31
1203872,EL1,online,06/01/2014,D,$24
1203873,LB?,online,07/08/2013,D,$9
1203874,:K1,online,27/03/2014,C,$22
1203875,55<,mobile,07/11/2014,D,$18
1203876,2<-,mobile,25/07/2013,C,$45
1203877,?EF,online,10/04/2014,C,$10
1203878,D35,mobile,19/03/2014,D,$43
1203879,TQ.,branch,17/03/2013,C,$19
1203880,.P=,mobile,07/09/2014,D,$5
1203881,X@0,mobile,28/04/2014,C,$40
1203882,0:R,mobile,16/04/2012,C,$10
1203883,6DE,online,11/06/2012,C,$19
1203884,55G,online,09/05/2013,D,$34
1203885,4@?,online,03/07/2012,C,$13
1203886,4YP,online,07/05/2012,C,$47
1203887,P?O,mobile,17/06/2012,D,$6
1203888,81M,mobile,28/08/2014,C,$32
1203889,@XP,online,14/05/2013,D,$37
1203890,?K?,mobile,10/06/2013,C,$21
1203891,XF3,branch,07/06/2014,C,$45
1203892,;V9,mobile,16/08/2013,C,$12
1203893,C-X,mobile,11/01/2012,D,$23
1203894,/:K,online,19/08/2013,D,$31
1203895,?2W,mobile,23/11/2013,C,$13
1203896,J:O,branch,28/10/2012,D,$30
1203897,>L3,mobile,23/06/2014,C,$30
1203898,J-1,mobile,28/12/2012,C,$49
1203899,S9-,mobile,11/09/2012,D,$47
1203900,/K-,online,19/09/2014,C,$45
1203901,NX2,online,13/12/2012,D,$17
1203902,@-@,online,11/09/2012,C,$10
1203903,59X,online,25/08/2014,C,$1
1203904,5UW,mobile,09/06/2013,C,$27
1203905,/QA,mobile,27/10/2012,D,$32
1203906,@NZ,online,10/04/2014,C,$18
1203907,EPK,mobile,26/03/2013,C,$44
1203908,C9=,branch,07/03/2013,D,$19
1203909,DWW,mobile,02/07/2014,C,$2
1203910,.U=,mobile,18/08/2013,D,$32
1203911,?LY,mobile,13/04/2012,C,$20
1203912,@8J,online,15/02/2012,C,$20
1203913,K>S,online,11/06/2014,C,$28
1203914,F8F,online,17/06/2012,D,$39
1203915,DG.,online,24/03/2013,D,$12
1203916,-=R,mobile,20/02/2014,C,$4
1203917,A=E,mobile,02/11/2013,D,$8
1203918,5TC,online,27/09/2012,C,$20
1203919,MJG,mobile,01/07/2014,C,$1
1203920,:-R,branch,16/03/2012,D,$15
1203921,D1D,mobile,12/09/2013,C,$45
1203922,IN;,mobile,09/01/2014,D,$3
1203923,</X,online,24/09/2012,C,$37
1203924,PD-,mobile,02/03/2014,C,$48
1203925,I6F,branch,08/08/2014,C,$16
1203926,E-6,mobile,07/09/2013,D,$22
1203927,VBF,mobile,02/06/2014,C,$10
1203928,>Y=,mobile,14/04/2013,C,$46
1203929,N;G,online,01/08/2013,D,$41
1203930,TM:,online,09/12/2013,C,$41
1203931,/:Q,online,04/03/2013,D,$4
1203932,6UE,online,09/11/2013,C,$16
1203933,S@M,mobile,02/04/2013,C,$46
1203934,-RT,mobile,18/06/2013,C,$17
1203935,PH.,online,17/12/2012,D,$2
1203936,8;C,mobile,10/03/2013,D,$41
1203937,RNI,branch,12/11/2014,C,$8
1203938,5LJ,mobile,27/10/2012,D,$12
1203939,3@:,mobile,20/08/2012,C,$5
1203940,@KS,mobile,06/08/2014,C,$50
1203941,G:C,online,21/02/2013,D,$39
1203942,TLP,online,03/03/2012,C,$35
1203943,T1Z,online,11/07/2013,D,$2
1203944,S=0,online,06/01/2013,C,$42
1203945,CNT,mobile,13/03/2012,C,$18
1203946,4FM,mobile,06/06/2013,C,$48
1203947,1DH,online,15/02/2012,D,$46
1203948,JKA,mobile,27/06/2012,C,$25
1203949,JCG,branch,26/03/2012,C,$13
1203950,AG?,mobile,21/10/2013,D,$16
1203951,5?5,mobile,24/03/2012,C,$22
1203952,A;H,online,18/07/2013,D,$11
1203953,29A,mobile,07/05/2013,C,$47
1203954,F7B,branch,08/07/2013,C,$19
1203955,X6S,mobile,28/10/2014,C,$1
1203956,<T3,mobile,22/01/2013,D,$47
1203957,F71,mobile,01/02/2013,D,$27
1203958,TOG,online,13/02/2014,C,$47
1203959,825,online,22/01/2014,D,$47
1203960,3-V,online,19/06/2014,C,$21
1203961,ZYI,online,16/11/2013,C,$23
1203962,KZF,mobile,05/07/2014,D,$2
1203963,CBC,mobile,20/01/2014,C,$17
1203964,<CX,online,28/09/2012,D,$26
1203965,=FB,mobile,11/12/2014,C,$45
1203966,O5N,branch,22/09/2013,C,$4
1203967,P5@,mobile,06/01/2013,C,$38
1203968,@GA,mobile,28/10/2014,D,$31
1203969,R9C,mobile,10/01/2014,C,$13
1203970,FQP,online,23/11/2014,C,$36
1203971,-<8,online,13/11/2012,D,$27
1203972,D95,online,19/05/2013,C,$48
1203973,V5I,online,13/06/2012,D,$2
1203974,L8H,mobile,09/04/2013,C,$34
1203975,JCP,mobile,22/07/2014,C,$1
1203976,WYA,online,27/07/2012,C,$23
1203977,BQD,mobile,01/10/2014,D,$46
1203978,?M0,branch,05/09/2014,D,$7
1203979,?@V,mobile,05/01/2014,C,$23
1203980,DB4,mobile,14/01/2014,D,$23
1203981,H8Q,online,17/08/2014,C,$7
1203982,F/W,mobile,13/06/2012,C,$25
1203983,64G,branch,25/04/2014,D,$49
1203984,QP5,mobile,28/12/2013,C,$21
1203985,;ZU,mobile,27/02/2014,D,$49
1203986,MJP,mobile,14/12/2013,C,$10
1203987,5B2,online,17/05/2013,C,$28
1203988,0K1,online,06/06/2014,C,$26
1203989,VMG,online,09/05/2013,D,$8
1203990,8E.,online,18/12/2012,C,$27
1203991,.W5,mobile,28/10/2013,C,$8
1203992,VWY,mobile,28/05/2013,D,$3
1203993,3RS,online,15/10/2014,C,$47
1203994,BAY,mobile,20/09/2013,D,$45
1203995,UWE,branch,24/01/2014,C,$29
1203996,V65,mobile,23/10/2013,C,$10
1203997,O1J,mobile,27/12/2014,C,$36
1203998,=WB,mobile,22/09/2014,D,$19
1203999,U:7,online,17/11/2012,D,$23
1204000,UNJ,online,23/05/2013,C,$6
1204001,QGN,online,19/01/2012,D,$41
1204002,49.,online,02/12/2012,C,$42
1204003,URZ,mobile,01/12/2012,C,$24
1204004,?DL,mobile,05/01/2012,D,$50
1204005,?JW,online,24/02/2012,C,$18
1204006,U-3,mobile,28/11/2012,D,$8
1204007,4JN,branch,06/12/2013,C,$29
1204008,UBM,mobile,11/12/2013,C,$28
1204009,X@T,mobile,21/09/2013,C,$26
1204010,M.=,online,07/08/2014,D,$6
1204011,LU-,mobile,18/12/2013,C,$1
1204012,?@K,branch,21/10/2013,C,$48
1204013,MC3,mobile,07/10/2014,D,$37
1204014,U<I,mobile,18/05/2014,C,$29
1204015,CMB,mobile,15/02/2012,D,$32
1204016,IAG,online,15/07/2012,C,$9
1204017,GFT,online,22/06/2012,C,$22
1204018,NB=,online,21/12/2014,C,$20
1204019,J46,online,21/07/2014,D,$26
1204020,WM8,mobile,05/05/2013,D,$1
1204021,1N8,mobile,21/04/2014,C,$39
1204022,44B,online,18/10/2013,D,$25
1204023,F:I,mobile,19/11/2014,C,$13
1204024,IWA,branch,07/12/2012,C,$49
1204025,UMO,mobile,26/10/2014,D,$47
1204026,M82,mobile,14/11/2012,C,$18
1204027,8V3,mobile,17/08/2014,D,$36
1204028,JAR,online,07/10/2013,C,$5
1204029,/-?,online,15/11/2012,C,$49
1204030,=E9,online,20/04/2012,C,$35
1204031,>C9,online,11/02/2012,D,$12
1204032,B=D,mobile,17/06/2012,C,$48
1204033,IOZ,mobile,21/08/2012,C,$19
1204034,<5:,online,15/08/2012,D,$48
1204035,Q1S,mobile,14/05/2014,C,$50
1204036,FLS,branch,23/03/2014,D,$14
1204037,0CU,mobile,02/03/2014,C,$50
1204038,IR.,mobile,20/10/2012,C,$30
1204039,X44,online,27/09/2013,C,$18
1204040,4>3,mobile,07/05/2014,D,$25
1204041,C9/,branch,25/07/2014,D,$31
1204042,<GD,mobile,19/01/2012,C,$9
1204043,YLV,mobile,14/09/2012,D,$23
1204044,YMY,mobile,13/08/2014,C,$16
1204045,BI.,online,07/09/2013,C,$47
1204046,Y<N,online,24/05/2014,D,$37
1204047,QZK,online,10/04/2014,C,$13
1204048,<J5,online,14/08/2012,D,$45
1204049,5I<,mobile,08/12/2013,C,$37
1204050,5SP,mobile,09/10/2012,C,$21
1204051,VPL,online,18/08/2014,C,$5
1204052,81B,mobile,24/12/2013,D,$6
1204053,5RK,branch,28/12/2012,C,$16
1204054,VBP,mobile,08/08/2014,C,$21
1204055,N<0,mobile,19/01/2012,D,$43
1204056,LH8,mobile,01/06/2014,C,$23
1204057,Z1A,online,12/02/2014,D,$33
1204058,7?<,online,06/11/2014,C,$6
1204059,FHK,online,15/11/2013,C,$6
1204060,8P;,online,18/06/2014,C,$36
1204061,0<:,mobile,12/03/2014,D,$32
1204062,-GP,mobile,22/10/2014,D,$33
1204063,.S1,online,22/09/2012,C,$48
1204064,5TJ,mobile,06/08/2012,D,$27
1204065,OT?,branch,02/02/2014,C,$30
1204066,D1X,mobile,16/07/2013,C,$13
1204067,IGS,mobile,20/04/2013,D,$26
1204068,DJF,online,19/05/2014,C,$12
1204069,794,mobile,18/05/2014,D,$3
1204070,>H8,branch,27/03/2014,C,$18
1204071,9=/,mobile,13/10/2012,C,$27
1204072,L@6,mobile,14/11/2012,C,$31
1204073,@7<,mobile,17/04/2012,D,$30
1204074,RIV,online,11/09/2014,C,$12
1204075,D=E,online,05/01/2014,C,$14
1204076,-AF,online,26/05/2013,D,$47
1204077,T@K,online,24/01/2013,C,$44
1204078,>Q2,mobile,21/04/2014,D,$20
1204079,9@B,mobile,06/08/2012,C,$44
1204080,KEM,online,23/11/2014,C,$25
1204081,AM=,mobile,20/03/2013,C,$39
1204082,H.<,branch,06/12/2013,D,$9
1204083,FQN,mobile,02/03/2012,D,$30
1204084,R>K,mobile,12/01/2014,C,$45
1204085,DY5,mobile,03/04/2014,D,$49
1204086,AEZ,online,11/09/2014,C,$32
1204087,MEY,online,05/12/2012,C,$46
1204088,JPF,online,01/08/2012,D,$34
1204089,SBC,online,25/02/2013,C,$7
1204090,BR-,mobile,21/06/2012,D,$34
1204091,D2C,mobile,11/01/2013,C,$2
1204092,?2E,online,02/05/2013,C,$33
1204093,59<,mobile,16/06/2014,C,$26
1204094,F/;,branch,19/04/2013,D,$25
1204095,<O?,mobile,02/03/2013,C,$45
1204096,833,mobile,02/02/2012,C,$34
1204097,JPQ,online,12/04/2012,D,$40
1204098,M83,mobile,17/09/2012,C,$39
1204099,UG6,branch,19/08/2014,D,$20
1204100,M:>,mobile,21/06/2014,C,$27
1204101,B/4,mobile,03/03/2014,C,$27
1204102,P5G,mobile,18/06/2012,C,$25
1204103,QG7,online,01/08/2012,D,$4
1204104,K..,online,27/05/2014,D,$21
1204105,;/D,online,22/07/2013,C,$24
1204106,453,online,26/04/2014,D,$24
1204107,G:<,mobile,27/05/2013,C,$22
1204108,FGR,mobile,22/06/2012,C,$30
1204109,PJ8,online,03/05/2014,D,$20
1204110,EZX,mobile,10/09/2014,C,$10
1204111,KP<,branch,23/05/2014,D,$45
1204112,.ED,mobile,27/01/2014,C,$3
1204113,XA?,mobile,26/08/2012,C,$44
1204114,MDZ,mobile,28/05/2013,C,$30
1204115,=CP,online,18/02/2012,D,$29
1204116,P/Z,online,10/05/2014,C,$46
1204117,WN=,online,14/01/2014,C,$10
1204118,X/2,online,24/02/2013,D,$44
1204119,HVH,mobile,23/05/2014,C,$45
1204120,<>Z,mobile,08/02/2012,D,$29
1204121,-;B,online,25/12/2014,C,$37
1204122,0/U,mobile,25/08/2013,C,$17
1204123,G;X,branch,02/03/2014,C,$15
1204124,Y@6,mobile,17/04/2013,D,$6
1204125,KK6,mobile,04/06/2014,D,$15
1204126,XPN,online,08/09/2014,C,$49
1204127,D1=,mobile,28/12/2014,D,$4
1204128,1:<,branch,05/04/2013,C,$14
1204129,4H:,mobile,13/12/2012,C,$50
1204130,W4@,mobile,23/04/2014,D,$49
1204131,3KV,mobile,19/05/2014,C,$21
1204132,QVI,online,06/10/2013,D,$7
1204133,88E,online,26/08/2013,C,$33
1204134,HP6,online,15/11/2012,C,$3
1204135,33;,online,23/01/2013,C,$32
1204136,CON,mobile,15/09/2014,D,$34
1204137,RTG,mobile,28/04/2014,C,$48
1204138,E@@,online,14/01/2014,C,$5
1204139,8:1,mobile,09/07/2013,D,$37
1204140,5CM,branch,01/09/2013,C,$42
1204141,<2V,mobile,07/02/2013,D,$41
1204142,E/F,mobile,08/01/2013,C,$43
1204143,.VX,mobile,11/08/2012,C,$4
1204144,25B,online,23/08/2014,C,$3
1204145,P1S,online,10/11/2012,D,$5
1204146,7.2,online,19/07/2013,D,$50
1204147,W3L,online,27/01/2012,C,$2
1204148,H?M,mobile,03/05/2014,D,$49
1204149,@47,mobile,15/12/2012,C,$22
1204150,-S-,online,09/02/2014,C,$37
1204151,TI<,mobile,23/12/2013,D,$40
1204152,376,branch,03/11/2013,C,$28
1204153,5<J,mobile,16/11/2013,D,$43
1204154,KVC,mobile,09/09/2013,C,$23
1204155,@.I,online,26/01/2014,C,$25
1204156,XTA,mobile,10/04/2014,C,$31
1204157,RVN,branch,19/06/2013,D,$48
1204158,IM.,mobile,18/08/2013,C,$6
1204159,5WD,mobile,06/10/2012,C,$46
1204160,>7A,mobile,19/06/2014,D,$19
1204161,JWK,online,27/03/2012,C,$23
1204162,6I.,online,16/11/2012,D,$20
1204163,W0Z,online,27/10/2012,C,$1
1204164,8=K,online,19/12/2012,C,$41
1204165,MW>,mobile,26/09/2013,C,$41
1204166,X5C,mobile,19/04/2014,D,$42
1204167,H<O,online,20/10/2013,D,$39
1204168,XW@,mobile,13/12/2013,C,$39
1204169,8L:,branch,28/06/2014,D,$36
1204170,-=2,mobile,24/10/2012,C,$10
1204171,0RF,mobile,15/12/2013,C,$4
1204172,IIT,mobile,01/12/2012,D,$14
1204173,Y8<,online,18/01/2014,C,$37
1204174,CCU,online,28/09/2012,D,$37
1204175,Q:G,online,16/05/2014,C,$22
1204176,XG1,online,07/01/2013,C,$37
1204177,7W8,mobile,12/02/2014,C,$29
1204178,5?P,mobile,15/04/2012,D,$36
1204179,00;,online,08/08/2014,C,$9
1204180,CPF,mobile,27/07/2012,C,$22
1204181,-6>,branch,05/12/2012,D,$7
1204182,H:1,mobile,28/05/2013,C,$33
1204183,PSA,mobile,14/01/2013,D,$42
1204184,/6I,online,08/12/2012,C,$37
1204185,:O2,mobile,23/07/2014,C,$6
1204186,N.5,branch,09/03/2013,C,$20
1204187,L;J,mobile,26/04/2013,D,$15
1204188,T62,mobile,13/09/2012,D,$36
1204189,7XX,mobile,07/01/2013,C,$25
1204190,U/2,online,27/07/2012,D,$49
1204191,55C,online,02/05/2012,C,$6
1204192,<ZB,online,25/07/2013,C,$9
1204193,9<N,online,04/06/2012,D,$33
1204194,W2<,mobile,13/10/2013,C,$48
1204195,Z7-,mobile,26/05/2013,D,$50
1204196,-EC,online,28/01/2012,C,$15
1204197,O2F,mobile,25/10/2012,C,$47
1204198,ALR,branch,16/11/2013,C,$34
1204199,Z@Z,mobile,12/04/2014,D,$18
1204200,I6G,mobile,27/08/2014,C,$19
1204201,A?5,mobile,26/05/2014,C,$49
1204202,.K.,online,09/08/2012,D,$13
1204203,5EM,online,04/05/2014,C,$31
1204204,Q7X,online,22/08/2012,D,$14
1204205,D=L,online,04/08/2013,C,$5
1204206,4UO,mobile,05/11/2014,C,$50
1204207,0XG,mobile,11/05/2013,C,$44
1204208,:S2,online,04/03/2012,D,$39
1204209,CKZ,mobile,26/11/2014,D,$10
1204210,9AM,branch,14/04/2013,C,$49
1204211,ZJD,mobile,18/06/2012,D,$28
1204212,DF5,mobile,03/09/2013,C,$41
1204213,76O,online,13/11/2012,C,$19
1204214,A72,mobile,24/04/2014,D,$20
1204215,3-C,branch,03/06/2014,C,$19
1204216,SJ3,mobile,17/01/2012,D,$40
1204217,6RC,mobile,16/10/2014,C,$12
1204218,DC.,mobile,18/12/2014,C,$9
1204219,@N@,online,02/12/2012,C,$21
1204220,?MG,online,24/11/2013,D,$25
1204221,X6-,online,25/02/2012,C,$9
1204222,VNG,online,17/09/2014,C,$50
1204223,5J/,mobile,07/10/2014,D,$3
1204224,P/T,mobile,12/04/2012,C,$7
1204225,E3J,online,05/04/2013,D,$33
1204226,@H6,mobile,27/10/2014,C,$6
1204227,2RX,branch,17/08/2012,C,$24
1204228,Q<8,mobile,15/12/2014,C,$10
1204229,HHX,mobile,21/12/2014,D,$46
1204230,MYI,mobile,18/11/2013,D,$16
1204231,66S,online,21/01/2012,C,$20
1204232,9HI,online,21/09/2012,D,$49
1204233,F?0,online,07/10/2013,C,$2
1204234,:TS,online,13/04/2013,C,$33
1204235,KY=,mobile,26/08/2012,D,$20
1204236,TH2,mobile,09/12/2012,C,$36
1204237,4=H,online,16/01/2012,D,$46
1204238,:8T,mobile,04/08/2013,C,$28
1204239,FGG,branch,14/10/2012,C,$16
1204240,:P6,mobile,23/07/2012,C,$5
1204241,/@N,mobile,07/02/2014,D,$12
1204242,>2U,online,13/02/2013,C,$19
1204243,K<1,mobile,23/05/2013,C,$28
1204244,NJH,branch,07/11/2012,D,$26
1204245,80C,mobile,23/12/2014,C,$31
1204246,1LR,mobile,19/03/2014,D,$15
1204247,H@@,mobile,14/11/2013,C,$17
1204248,KAU,online,07/07/2014,C,$27
1204249,.9X,online,10/07/2012,C,$21
1204250,OPL,online,25/09/2012,D,$24
1204251,IAL,online,10/10/2013,D,$23
1204252,LSJ,mobile,24/06/2012,C,$10
1204253,@;9,mobile,04/05/2013,D,$37
1204254,2J/,online,20/11/2012,C,$38
1204255,M;6,mobile,28/05/2014,C,$11
1204256,PV1,branch,05/10/2014,D,$19
1204257,1A@,mobile,18/07/2013,C,$49
1204258,VPJ,mobile,13/06/2014,D,$44
1204259,ADZ,mobile,27/06/2013,C,$9
1204260,3;O,online,18/12/2014,C,$25
1204261,Y?M,online,28/08/2013,C,$36
1204262,5?/,online,02/09/2013,D,$19
1204263,PL5,online,25/09/2013,C,$36
1204264,CKH,mobile,02/08/2013,C,$37
1204265,IAB,mobile,12/06/2013,D,$7
1204266,VW>,online,25/05/2013,C,$46
1204267,A2N,mobile,03/12/2013,D,$5
1204268,7MO,branch,18/07/2012,C,$28
1204269,9K=,mobile,02/01/2013,C,$1
1204270,PIN,mobile,03/08/2013,C,$22
1204271,NV@,online,11/06/2013,D,$12
1204272,QT5,mobile,09/01/2014,D,$49
1204273,>5K,branch,16/04/2012,C,$50
1204274,/:S,mobile,13/11/2014,D,$1
1204275,XE6,mobile,03/04/2012,C,$46
1204276,RUW,mobile,28/10/2013,C,$9
1204277,QB1,online,27/04/2013,D,$7
1204278,K?Z,online,04/10/2012,C,$35
1204279,:B8,online,18/03/2014,D,$32
1204280,N1V,online,04/05/2013,C,$28
1204281,MSE,mobile,23/12/2012,C,$42
1204282,8/S,mobile,06/11/2014,C,$39
1204283,PV0,online,14/03/2012,D,$8
1204284,Q>T,mobile,13/01/2012,C,$19
1204285,OFT,branch,01/04/2013,C,$3
1204286,3?;,mobile,21/08/2012,D,$31
1204287,.LN,mobile,23/10/2014,C,$4
1204288,Z6B,mobile,27/09/2012,D,$7
1204289,83A,online,05/04/2012,C,$1
1204290,>@W,online,03/11/2014,C,$44
1204291,810,online,02/08/2014,C,$16
1204292,84S,online,10/01/2013,D,$38
1204293,815,mobile,04/10/2012,D,$8
1204294,19E,mobile,25/08/2012,C,$26
1204295,DLS,online,19/02/2012,D,$33
1204296,3-F,mobile,09/05/2013,C,$10
1204297,6OY,branch,27/01/2014,C,$42
1204298,R56,mobile,14/11/2012,D,$1
1204299,->N,mobile,22/11/2012,C,$3
1204300,:1.,online,14/03/2013,D,$23
1204301,ZOK,mobile,22/01/2014,C,$2
1204302,WNM,branch,14/07/2012,C,$13
1204303,D-M,mobile,04/10/2012,C,$5
1204304,6;F,mobile,12/03/2013,D,$15
1204305,4N5,mobile,15/02/2014,C,$27
1204306,L.:,online,09/12/2014,C,$35
1204307,SK8,online,06/03/2012,D,$4
1204308,IVZ,online,03/10/2012,C,$37
1204309,?WO,online,16/11/2014,D,$44
1204310,6CJ,mobile,25/09/2013,C,$37
1204311,.E9,mobile,11/01/2012,C,$1
1204312,K;A,online,12/01/2014,C,$29
1204313,1YK,mobile,07/05/2012,D,$9
1204314,@5>,branch,27/10/2012,D,$41
1204315,=MQ,mobile,12/09/2014,C,$37
1204316,Q9A,mobile,25/12/2014,D,$6
1204317,K1J,mobile,25/05/2012,C,$33
1204318,A6G,online,24/11/2012,C,$40
1204319,4PB,online,28/06/2012,D,$37
1204320,9A/,online,20/06/2014,C,$43
1204321,LU>,online,21/09/2012,D,$2
1204322,4;:,mobile,26/08/2012,C,$47
1204323,>V5,mobile,10/01/2014,C,$7
1204324,/8M,online,16/01/2014,C,$49
1204325,/P2,mobile,01/07/2013,D,$8
1204326,YT/,branch,16/11/2013,C,$10
1204327,ZGU,mobile,11/03/2014,C,$24
1204328,O=Y,mobile,17/08/2014,D,$44
1204329,>RM,online,12/03/2013,C,$12
1204330,Q7Z,mobile,13/03/2014,D,$30
1204331,V@@,branch,01/11/2012,C,$38
1204332,B2G,mobile,09/12/2012,C,$41
1204333,W:7,mobile,05/09/2014,C,$17
1204334,;6=,mobile,05/10/2013,D,$21
1204335,8N0,online,11/01/2013,D,$29
1204336,H78,online,24/12/2012,C,$26
1204337,DG7,online,07/05/2012,D,$27
1204338,SB/,online,04/09/2012,C,$7
1204339,UJ6,mobile,04/10/2012,C,$22
1204340,T;C,mobile,16/11/2013,D,$30
1204341,SA<,online,05/06/2014,C,$7
1204342,OFF,mobile,01/07/2014,D,$20
1204343,JU>,branch,02/07/2013,C,$43
1204344,7I=,mobile,15/09/2013,C,$41
1204345,KT@,mobile,05/12/2012,C,$45
1204346,6GW,mobile,22/09/2014,D,$37
1204347,?//,online,10/06/2014,C,$44
1204348,/X:,online,10/07/2013,C,$40
1204349,;P1,online,16/07/2014,D,$4
1204350,R56,online,24/06/2013,C,$50
1204351,QO:,mobile,14/01/2012,D,$29
1204352,EXS,mobile,02/03/2014,C,$25
1204353,P60,online,01/12/2014,C,$43
1204354,9ZB,mobile,21/12/2013,C,$15
1204355,BH;,branch,24/06/2012,D,$7
1204356,HAG,mobile,12/03/2013,D,$48
1204357,QLS,mobile,14/09/2013,C,$11
1204358,HL.,online,05/11/2012,D,$38
1204359,9R<,mobile,24/05/2012,C,$21
1204360,=2@,branch,04/11/2012,C,$24
1204361,>8H,mobile,26/08/2013,D,$21
1204362,2HF,mobile,21/09/2013,C,$8
1204363,PU7,mobile,22/11/2014,D,$39
1204364,WN3,online,24/07/2012,C,$15
1204365,GIZ,online,20/07/2014,C,$5
1204366,=RL,online,08/08/2012,C,$7
1204367,79G,online,26/08/2014,D,$12
1204368,;ZJ,mobile,18/10/2013,C,$49
1204369,RV1,mobile,09/02/2014,C,$47
1204370,.V3,online,03/07/2014,D,$28
1204371,QC.,mobile,19/02/2014,C,$3
1204372,QZX,branch,17/04/2013,D,$45
1204373,@F<,mobile,08/02/2014,C,$41
1204374,N=<,mobile,19/05/2012,C,$16
1204375,6L@,mobile,12/12/2012,C,$46
1204376,0?D,online,09/12/2012,D,$41
1204377,=6J,online,12/01/2012,D,$41
1204378,O-O,online,07/01/2013,C,$3
1204379,M/I,online,16/12/2013,D,$24
1204380,DV0,mobile,03/09/2014,C,$8
1204381,G5H,mobile,04/11/2012,C,$8
1204382,BOC,online,19/12/2012,D,$12
1204383,FQ<,mobile,03/10/2013,C,$12
1204384,GKU,branch,19/11/2014,D,$37
1204385,J2T,mobile,15/12/2012,C,$40
1204386,>V?,mobile,01/12/2013,C,$27
1204387,B.0,online,20/04/2013,C,$28
1204388,K>I,mobile,13/05/2013,D,$31
1204389,/:@,branch,18/02/2012,C,$40
1204390,16V,mobile,20/06/2014,C,$41
1204391,62H,mobile,08/10/2012,D,$20
1204392,BE7,mobile,16/12/2012,C,$30
1204393,N3:,online,17/10/2014,D,$34
1204394,>/5,online,26/05/2012,C,$23
1204395,UL1,online,20/08/2014,C,$10
1204396,PFJ,online,01/01/2013,C,$30
1204397,O5J,mobile,11/08/2014,D,$42
1204398,->O,mobile,27/06/2012,D,$15
1204399,5;4,online,27/01/2013,C,$40
1204400,TV1,mobile,19/08/2013,D,$12
1204401,P4.,branch,25/02/2012,C,$35
1204402,0X9,mobile,01/11/2013,C,$45
1204403,/XF,mobile,05/12/2012,D,$8
1204404,ZYK,mobile,13/06/2013,C,$5
1204405,7O5,online,22/04/2012,D,$32
1204406,YZE,online,24/10/2013,C,$42
1204407,K5L,online,13/06/2013,C,$26
1204408,P./,online,02/06/2012,C,$13
